time	V(vout)
Step Information: Run=1  (Step: 1/250)
7.766439171020528e-01	8.532459e-03
7.805501671020528e-01	8.532575e-03
7.844564171020528e-01	8.531775e-03
7.883626671020528e-01	8.531886e-03
7.922689171020528e-01	8.531104e-03
7.961751671020528e-01	8.531207e-03
8.000814171020528e-01	8.530444e-03
8.039876671020528e-01	8.530541e-03
8.078939171020528e-01	8.529795e-03
8.118001671020528e-01	8.529887e-03
8.157064171020528e-01	8.529158e-03
8.196126671020528e-01	8.529243e-03
8.235189171020528e-01	8.528532e-03
8.274251671020528e-01	8.528611e-03
8.313314171020528e-01	8.527918e-03
8.352376671020528e-01	8.527990e-03
8.391439171020528e-01	8.527315e-03
8.430501671020528e-01	8.527381e-03
8.469564171020528e-01	8.526723e-03
8.508626671020528e-01	8.526783e-03
8.547689171020528e-01	8.526144e-03
8.586751671020528e-01	8.526199e-03
8.625814171020528e-01	8.525576e-03
8.664876671020528e-01	8.525626e-03
8.703939171020528e-01	8.525021e-03
8.743001671020528e-01	8.525067e-03
8.782064171020528e-01	8.524480e-03
8.821126671020528e-01	8.524523e-03
8.860189171020528e-01	8.523955e-03
8.899251671020528e-01	8.523996e-03
8.938314171020528e-01	8.523447e-03
8.977376671020528e-01	8.523487e-03
9.016439171020528e-01	8.522960e-03
9.055501671020528e-01	8.523000e-03
9.094564171020528e-01	8.522497e-03
9.133626671020528e-01	8.522541e-03
9.172689171020528e-01	8.522063e-03
9.211751671020528e-01	8.522114e-03
9.250814171020528e-01	8.521664e-03
9.289876671020528e-01	8.521727e-03
9.328939171020528e-01	8.521310e-03
9.368001671020528e-01	8.521391e-03
9.407064171020528e-01	8.521013e-03
9.446126671020528e-01	8.521119e-03
9.485189171020528e-01	8.520787e-03
9.524251671020528e-01	8.520928e-03
9.563314171020528e-01	8.520652e-03
9.602376671020528e-01	8.520841e-03
9.641439171020528e-01	8.520632e-03
9.680501671020528e-01	8.520886e-03
9.719564171020528e-01	8.520762e-03
9.758626671020528e-01	8.521101e-03
9.797689171020528e-01	8.521082e-03
9.836751671020528e-01	8.521532e-03
9.875814171020528e-01	8.521644e-03
9.914876671020528e-01	8.522240e-03
9.953939171020528e-01	8.522517e-03
9.993001671020528e-01	8.523302e-03
1.003206417102053e+00	8.523786e-03
1.007112667102053e+00	8.524816e-03
1.011018917102053e+00	8.525562e-03
1.014925167102053e+00	8.526907e-03
1.018831417102053e+00	8.527984e-03
1.022737667102053e+00	8.529736e-03
1.026643917102053e+00	8.531233e-03
1.030550167102053e+00	8.533509e-03
1.034456417102053e+00	8.535544e-03
1.038362667102053e+00	8.538499e-03
1.042268917102053e+00	8.541225e-03
1.046175167102053e+00	8.545064e-03
1.050081417102053e+00	8.548688e-03
1.053987667102053e+00	8.553693e-03
1.057893917102053e+00	8.558500e-03
1.061800167102053e+00	8.565066e-03
1.065706417102053e+00	8.571461e-03
1.069612667102053e+00	8.580167e-03
1.073518917102053e+00	8.588759e-03
1.077425167102053e+00	8.600494e-03
1.081331417102053e+00	8.612256e-03
1.085237667102053e+00	8.628971e-03
1.089143917102053e+00	8.645108e-03
1.093050167102053e+00	8.669392e-03
1.096956417102053e+00	8.693986e-03
1.100862667102053e+00	8.731266e-03
1.104768917102053e+00	8.771623e-03
1.108675167102053e+00	8.838146e-03
1.112581417102053e+00	8.918772e-03
1.116487667102053e+00	9.081714e-03
1.120393917102053e+00	9.369778e-03
1.120882198352053e+00	9.470852e-03
1.122102901477053e+00	9.749477e-03
1.122591182727053e+00	9.933535e-03
1.123567745227053e+00	1.080688e-02
1.123819515246584e+00	1.195717e-02
1.123865291613772e+00	1.243340e-02
1.123888179797365e+00	1.289126e-02
1.123918697375490e+00	1.491050e-02
1.123921394352098e+00	1.536090e-02
1.123926788305313e+00	1.674240e-02
1.123928136793617e+00	1.731851e-02
1.123930833770225e+00	1.902147e-02
1.123931508014377e+00	1.968606e-02
1.123932856502681e+00	2.150953e-02
1.123933193624757e+00	2.215795e-02
1.123933867868909e+00	2.378383e-02
1.123935058506379e+00	2.937010e-02
1.123935224379432e+00	3.074439e-02
1.123935556125538e+00	3.435200e-02
1.123935974649680e+00	4.248038e-02
1.123936262247690e+00	5.381687e-02
1.123936500729595e+00	7.358398e-02
1.123936694062503e+00	1.084055e-01
1.123936886461900e+00	1.839228e-01
1.123937096228170e+00	3.405652e-01
1.123937361306883e+00	6.246882e-01
1.123937708662122e+00	1.046277e+00
1.123938070892533e+00	1.494985e+00
1.123938772050168e+00	2.363969e+00
1.123939287274809e+00	2.984507e+00
1.123939334034454e+00	3.036544e+00
1.123939427553744e+00	3.133023e+00
1.123939523848647e+00	3.212227e+00
1.123939607643262e+00	3.251853e+00
1.123939698151726e+00	3.270443e+00
1.123939746567836e+00	3.275320e+00
1.123939811207845e+00	3.279360e+00
1.123939878193992e+00	3.281975e+00
1.123939969519956e+00	3.284207e+00
1.123940080289581e+00	3.285874e+00
1.123940222238044e+00	3.287179e+00
1.123940409726917e+00	3.288224e+00
1.123940653782157e+00	3.289029e+00
1.123940993845409e+00	3.289685e+00
1.123941490265378e+00	3.290214e+00
1.123942345669353e+00	3.290675e+00
1.123943874443602e+00	3.291027e+00
1.123946931992100e+00	3.291278e+00
1.123953047089095e+00	3.291410e+00
1.123965277283085e+00	3.291454e+00
1.123989737671065e+00	3.291464e+00
1.124038658447025e+00	3.291453e+00
1.124136499998946e+00	3.291451e+00
1.124332183102787e+00	3.291453e+00
1.124723549310470e+00	3.291451e+00
1.125506281725835e+00	3.291453e+00
1.127071746556565e+00	3.291451e+00
1.130202676218026e+00	3.291453e+00
1.134108926218026e+00	3.291452e+00
1.138015176218026e+00	3.291454e+00
1.141921426218026e+00	3.291453e+00
1.145827676218026e+00	3.291455e+00
1.149733926218026e+00	3.291454e+00
1.153640176218026e+00	3.291456e+00
1.157546426218026e+00	3.291455e+00
1.161452676218026e+00	3.291457e+00
1.165358926218026e+00	3.291456e+00
1.169265176218026e+00	3.291458e+00
1.173171426218026e+00	3.291456e+00
1.177077676218026e+00	3.291459e+00
1.180983926218026e+00	3.291457e+00
1.184890176218026e+00	3.291460e+00
1.188796426218026e+00	3.291458e+00
1.192702676218026e+00	3.291461e+00
1.196608926218026e+00	3.291459e+00
1.200515176218026e+00	3.291461e+00
1.204421426218026e+00	3.291460e+00
1.208327676218026e+00	3.291462e+00
1.212233926218026e+00	3.291461e+00
1.216140176218026e+00	3.291463e+00
1.220046426218026e+00	3.291461e+00
1.223952676218026e+00	3.291464e+00
1.227858926218026e+00	3.291462e+00
1.231765176218026e+00	3.291465e+00
1.235671426218026e+00	3.291463e+00
1.239577676218026e+00	3.291465e+00
1.243483926218026e+00	3.291464e+00
1.247390176218026e+00	3.291466e+00
1.251296426218026e+00	3.291464e+00
1.255202676218026e+00	3.291467e+00
1.259108926218026e+00	3.291465e+00
1.263015176218026e+00	3.291467e+00
1.266921426218026e+00	3.291466e+00
1.270827676218026e+00	3.291468e+00
1.274733926218026e+00	3.291466e+00
1.278640176218026e+00	3.291469e+00
1.282546426218026e+00	3.291467e+00
1.286452676218026e+00	3.291470e+00
1.290358926218026e+00	3.291468e+00
1.294265176218026e+00	3.291470e+00
1.298171426218026e+00	3.291469e+00
1.302077676218026e+00	3.291471e+00
1.305983926218026e+00	3.291469e+00
1.309890176218026e+00	3.291471e+00
1.313796426218026e+00	3.291470e+00
1.317702676218026e+00	3.291472e+00
1.321608926218026e+00	3.291471e+00
1.325515176218026e+00	3.291473e+00
1.329421426218026e+00	3.291471e+00
1.333327676218026e+00	3.291473e+00
1.337233926218026e+00	3.291472e+00
1.341140176218026e+00	3.291474e+00
1.345046426218026e+00	3.291472e+00
1.348952676218026e+00	3.291475e+00
1.352858926218026e+00	3.291473e+00
1.356765176218026e+00	3.291475e+00
1.360671426218026e+00	3.291473e+00
1.364577676218026e+00	3.291476e+00
1.368483926218026e+00	3.291474e+00
1.372390176218026e+00	3.291476e+00
1.376296426218026e+00	3.291475e+00
1.380202676218026e+00	3.291477e+00
1.384108926218026e+00	3.291475e+00
1.388015176218026e+00	3.291477e+00
1.391921426218026e+00	3.291476e+00
1.395827676218026e+00	3.291478e+00
1.399733926218026e+00	3.291476e+00
1.403640176218026e+00	3.291478e+00
1.407546426218026e+00	3.291476e+00
1.411452676218026e+00	3.291479e+00
1.415358926218026e+00	3.291477e+00
1.419265176218026e+00	3.291479e+00
1.423171426218026e+00	3.291477e+00
1.427077676218026e+00	3.291479e+00
1.430983926218026e+00	3.291478e+00
1.434890176218026e+00	3.291480e+00
1.438796426218026e+00	3.291478e+00
1.442702676218026e+00	3.291480e+00
1.446608926218026e+00	3.291478e+00
1.450515176218026e+00	3.291480e+00
1.454421426218026e+00	3.291478e+00
1.458327676218026e+00	3.291480e+00
1.462233926218026e+00	3.291478e+00
1.466140176218026e+00	3.291480e+00
1.470046426218026e+00	3.291478e+00
1.473952676218026e+00	3.291480e+00
1.477858926218026e+00	3.291478e+00
1.481765176218026e+00	3.291479e+00
1.485671426218026e+00	3.291477e+00
1.489577676218026e+00	3.291478e+00
1.493483926218026e+00	3.291476e+00
1.497390176218026e+00	3.291477e+00
1.501296426218026e+00	3.291475e+00
1.505202676218026e+00	3.291476e+00
1.509108926218026e+00	3.291473e+00
1.513015176218026e+00	3.291473e+00
1.516921426218026e+00	3.291470e+00
1.520827676218026e+00	3.291470e+00
1.524733926218026e+00	3.291466e+00
1.528640176218026e+00	3.291466e+00
1.532546426218026e+00	3.291462e+00
1.536452676218026e+00	3.291461e+00
1.540358926218026e+00	3.291456e+00
1.544265176218026e+00	3.291454e+00
1.548171426218026e+00	3.291447e+00
1.552077676218026e+00	3.291444e+00
1.555983926218026e+00	3.291437e+00
1.559890176218026e+00	3.291432e+00
1.563796426218026e+00	3.291422e+00
1.567702676218026e+00	3.291416e+00
1.571608926218026e+00	3.291403e+00
1.575515176218026e+00	3.291394e+00
1.579421426218026e+00	3.291377e+00
1.583327676218026e+00	3.291363e+00
1.587233926218026e+00	3.291340e+00
1.591140176218026e+00	3.291317e+00
1.595046426218026e+00	3.291283e+00
1.598952676218026e+00	3.291247e+00
1.602858926218026e+00	3.291190e+00
1.606765176218026e+00	3.291119e+00
1.610671426218026e+00	3.290993e+00
1.614577676218026e+00	3.290780e+00
1.618483926218026e+00	3.289940e+00
1.618972207468026e+00	3.289635e+00
1.619338418405526e+00	3.289139e+00
1.619521523874276e+00	3.288548e+00
1.619552041452401e+00	3.288368e+00
1.619613076608651e+00	3.287797e+00
1.619628335397713e+00	3.287544e+00
1.619658852975838e+00	3.286659e+00
1.619666482370369e+00	3.286207e+00
1.619681741159432e+00	3.284257e+00
1.619683541774287e+00	3.283765e+00
1.619687143003997e+00	3.282328e+00
1.619688043311425e+00	3.281767e+00
1.619689843926280e+00	3.280227e+00
1.619691123787213e+00	3.278445e+00
1.619691443752446e+00	3.277818e+00
1.619692083682913e+00	3.276264e+00
1.619693363543846e+00	3.269902e+00
1.619693517441099e+00	3.268490e+00
1.619693825235605e+00	3.264804e+00
1.619694230463163e+00	3.256110e+00
1.619694509619195e+00	3.243782e+00
1.619694739769031e+00	3.222215e+00
1.619694930909614e+00	3.183075e+00
1.619695127287151e+00	3.094244e+00
1.619695330732252e+00	2.928048e+00
1.619695638979849e+00	2.586452e+00
1.619695977856831e+00	2.171366e+00
1.619696395971168e+00	1.653146e+00
1.619697186495448e+00	6.757817e-01
1.619697679464272e+00	1.224629e-01
1.619697685325987e+00	1.176699e-01
1.619697697049417e+00	1.084742e-01
1.619697720496277e+00	9.162758e-02
1.619697767389998e+00	6.473167e-02
1.619697861177439e+00	3.559741e-02
1.619697906030443e+00	2.889873e-02
1.619697963131336e+00	2.364640e-02
1.619698026041081e+00	2.007114e-02
1.619698100294835e+00	1.744922e-02
1.619698196556034e+00	1.535147e-02
1.619698310934725e+00	1.381306e-02
1.619698463023149e+00	1.256110e-02
1.619698661749560e+00	1.157610e-02
1.619698924172481e+00	1.080812e-02
1.619699286921958e+00	1.019141e-02
1.619699778263695e+00	9.721560e-03
1.619700581148308e+00	9.313518e-03
1.619701991428231e+00	8.984992e-03
1.619704733352114e+00	8.740917e-03
1.619710217199880e+00	8.601225e-03
1.619721184895413e+00	8.548354e-03
1.619743120286479e+00	8.548673e-03
1.619786991068610e+00	8.547951e-03
1.619874732632873e+00	8.548751e-03
1.620050215761398e+00	8.547893e-03
1.620401182018449e+00	8.548703e-03
1.621103114532550e+00	8.547757e-03
1.622506979560753e+00	8.548448e-03
1.625314709617159e+00	8.547239e-03
1.629220959617159e+00	8.547630e-03
1.633127209617159e+00	8.546293e-03
1.637033459617159e+00	8.546693e-03
1.640939709617159e+00	8.545362e-03
1.644845959617159e+00	8.545773e-03
1.648752209617159e+00	8.544448e-03
1.652658459617159e+00	8.544868e-03
1.656564709617159e+00	8.543549e-03
1.660470959617159e+00	8.543978e-03
1.664377209617159e+00	8.542666e-03
1.668283459617159e+00	8.543104e-03
1.672189709617159e+00	8.541797e-03
1.676095959617159e+00	8.542244e-03
1.680002209617159e+00	8.540944e-03
1.683908459617159e+00	8.541400e-03
1.687814709617159e+00	8.540105e-03
1.691720959617159e+00	8.540569e-03
1.695627209617159e+00	8.539281e-03
1.699533459617159e+00	8.539753e-03
1.703439709617159e+00	8.538470e-03
1.707345959617159e+00	8.538951e-03
1.711252209617159e+00	8.537673e-03
1.715158459617159e+00	8.538162e-03
1.719064709617159e+00	8.536890e-03
1.722970959617159e+00	8.537387e-03
1.726877209617159e+00	8.536120e-03
1.730783459617159e+00	8.536626e-03
1.734689709617159e+00	8.535364e-03
1.738595959617159e+00	8.535877e-03
1.742502209617159e+00	8.534620e-03
1.746408459617159e+00	8.535141e-03
1.750314709617159e+00	8.533888e-03
1.754220959617159e+00	8.534417e-03
1.758127209617159e+00	8.533170e-03
1.762033459617159e+00	8.533706e-03
1.765939709617159e+00	8.532464e-03
1.769845959617159e+00	8.533007e-03
1.773752209617159e+00	8.531770e-03
1.777658459617159e+00	8.532320e-03
1.781564709617159e+00	8.531088e-03
1.785470959617159e+00	8.531646e-03
1.789377209617159e+00	8.530417e-03
1.793283459617159e+00	8.530982e-03
1.797189709617159e+00	8.529758e-03
1.801095959617159e+00	8.530330e-03
1.805002209617159e+00	8.529111e-03
1.808908459617159e+00	8.529690e-03
1.812814709617159e+00	8.528475e-03
1.816720959617159e+00	8.529061e-03
1.820627209617159e+00	8.527851e-03
1.824533459617159e+00	8.528443e-03
1.828439709617159e+00	8.527237e-03
1.832345959617159e+00	8.527837e-03
1.836252209617159e+00	8.526635e-03
1.840158459617159e+00	8.527242e-03
1.844064709617159e+00	8.526046e-03
1.847970959617159e+00	8.526660e-03
1.851877209617159e+00	8.525467e-03
1.855783459617159e+00	8.526089e-03
1.859689709617159e+00	8.524903e-03
1.863595959617159e+00	8.525532e-03
1.867502209617159e+00	8.524352e-03
1.871408459617159e+00	8.524990e-03
1.875314709617159e+00	8.523815e-03
1.879220959617159e+00	8.524463e-03
1.883127209617159e+00	8.523297e-03
1.887033459617159e+00	8.523954e-03
1.890939709617159e+00	8.522797e-03
1.894845959617159e+00	8.523466e-03
1.898752209617159e+00	8.522321e-03
1.902658459617159e+00	8.523004e-03
1.906564709617159e+00	8.521872e-03
1.910470959617159e+00	8.522572e-03
1.914377209617159e+00	8.521456e-03
1.918283459617159e+00	8.522178e-03
1.922189709617159e+00	8.521084e-03
1.926095959617159e+00	8.521832e-03
1.930002209617159e+00	8.520764e-03
1.933908459617159e+00	8.521544e-03
1.937814709617159e+00	8.520511e-03
1.941720959617159e+00	8.521332e-03
1.945627209617159e+00	8.520344e-03
1.949533459617159e+00	8.521217e-03
1.953439709617159e+00	8.520286e-03
1.957345959617159e+00	8.521224e-03
1.961252209617159e+00	8.520367e-03
1.965158459617159e+00	8.521389e-03
1.969064709617159e+00	8.520626e-03
1.972970959617159e+00	8.521755e-03
1.976877209617159e+00	8.521112e-03
1.980783459617159e+00	8.522379e-03
1.984689709617159e+00	8.521890e-03
1.988595959617159e+00	8.523331e-03
1.992502209617159e+00	8.523040e-03
1.996408459617159e+00	8.524704e-03
2.000314709617159e+00	8.524665e-03
2.004220959617159e+00	8.526612e-03
2.008127209617159e+00	8.526895e-03
2.012033459617159e+00	8.529205e-03
2.015939709617159e+00	8.529901e-03
2.019845959617159e+00	8.532675e-03
2.023752209617159e+00	8.533902e-03
2.027658459617159e+00	8.537272e-03
2.031564709617159e+00	8.539182e-03
2.035470959617159e+00	8.543325e-03
2.039377209617159e+00	8.546126e-03
2.043283459617159e+00	8.551278e-03
2.047189709617159e+00	8.555252e-03
2.051095959617159e+00	8.561743e-03
2.055002209617159e+00	8.567291e-03
2.058908459617159e+00	8.575598e-03
2.062814709617159e+00	8.583309e-03
2.066720959617159e+00	8.594153e-03
2.070627209617159e+00	8.604952e-03
2.074533459617159e+00	8.619502e-03
2.078439709617159e+00	8.634944e-03
2.082345959617159e+00	8.655762e-03
2.086252209617159e+00	8.679015e-03
2.090158459617159e+00	8.709535e-03
2.094064709617159e+00	8.747078e-03
2.097970959617159e+00	8.798181e-03
2.101877209617159e+00	8.868951e-03
2.105783459617159e+00	8.977925e-03
2.109689709617159e+00	9.176824e-03
2.113595959617159e+00	9.744192e-03
2.114084240867159e+00	9.932471e-03
2.115060803367159e+00	1.079107e-02
2.115312573386690e+00	1.184986e-02
2.115365979148409e+00	1.236201e-02
2.115381237937472e+00	1.261493e-02
2.115411755515597e+00	1.366050e-02
2.115417923500103e+00	1.410547e-02
2.115430259469115e+00	1.587664e-02
2.115432094540446e+00	1.640306e-02
2.115435764683109e+00	1.800983e-02
2.115436682218775e+00	1.866092e-02
2.115438517290106e+00	2.052666e-02
2.115438976057940e+00	2.122588e-02
2.115439893593605e+00	2.306682e-02
2.115440960032315e+00	2.688984e-02
2.115441187812212e+00	2.821698e-02
2.115441643372007e+00	3.184256e-02
2.115442048334513e+00	3.732821e-02
2.115442367117990e+00	4.519288e-02
2.115442630530024e+00	5.776800e-02
2.115442846308590e+00	7.897969e-02
2.115443035524381e+00	1.188556e-01
2.115443232474027e+00	2.086604e-01
2.115443439410192e+00	3.781108e-01
2.115443753640739e+00	7.281461e-01
2.115444100343164e+00	1.153337e+00
2.115444518593526e+00	1.671775e+00
2.115445341381526e+00	2.687912e+00
2.115445835882010e+00	3.216523e+00
2.115445839727789e+00	3.219017e+00
2.115445847419347e+00	3.223534e+00
2.115445862802463e+00	3.231781e+00
2.115445893568697e+00	3.245359e+00
2.115445955101162e+00	3.262767e+00
2.115446006878710e+00	3.270904e+00
2.115446070898574e+00	3.276740e+00
2.115446130755822e+00	3.280028e+00
2.115446207589771e+00	3.282680e+00
2.115446301143980e+00	3.284685e+00
2.115446419822913e+00	3.286252e+00
2.115446573518507e+00	3.287491e+00
2.115446771809439e+00	3.288451e+00
2.115447042876461e+00	3.289229e+00
2.115447401400123e+00	3.289822e+00
2.115447932423056e+00	3.290316e+00
2.115448828401957e+00	3.290734e+00
2.115450477528511e+00	3.291069e+00
2.115453715037024e+00	3.291297e+00
2.115460190054050e+00	3.291419e+00
2.115473140088101e+00	3.291453e+00
2.115499040156204e+00	3.291462e+00
2.115550840292410e+00	3.291452e+00
2.115654440564821e+00	3.291452e+00
2.115861641109644e+00	3.291452e+00
2.116276042199290e+00	3.291452e+00
2.117104844378582e+00	3.291452e+00
2.118762448737167e+00	3.291452e+00
2.122077657454335e+00	3.291452e+00
2.125983907454335e+00	3.291453e+00
2.129890157454335e+00	3.291453e+00
2.133796407454335e+00	3.291454e+00
2.137702657454335e+00	3.291454e+00
2.141608907454335e+00	3.291455e+00
2.145515157454335e+00	3.291455e+00
2.149421407454335e+00	3.291456e+00
2.153327657454335e+00	3.291456e+00
2.157233907454335e+00	3.291457e+00
2.161140157454335e+00	3.291457e+00
2.165046407454335e+00	3.291458e+00
2.168952657454335e+00	3.291458e+00
2.172858907454335e+00	3.291458e+00
2.176765157454335e+00	3.291459e+00
2.180671407454335e+00	3.291459e+00
2.184577657454335e+00	3.291459e+00
2.188483907454335e+00	3.291460e+00
2.192390157454335e+00	3.291460e+00
2.196296407454335e+00	3.291461e+00
2.200202657454335e+00	3.291461e+00
2.204108907454335e+00	3.291462e+00
2.208015157454335e+00	3.291462e+00
2.211921407454335e+00	3.291463e+00
2.215827657454335e+00	3.291463e+00
2.219733907454335e+00	3.291463e+00
2.223640157454335e+00	3.291463e+00
2.227546407454335e+00	3.291464e+00
2.231452657454335e+00	3.291464e+00
2.235358907454335e+00	3.291465e+00
2.239265157454335e+00	3.291465e+00
2.243171407454335e+00	3.291466e+00
2.247077657454335e+00	3.291466e+00
2.250983907454335e+00	3.291466e+00
2.254890157454335e+00	3.291466e+00
2.258796407454335e+00	3.291467e+00
2.262702657454335e+00	3.291467e+00
2.266608907454335e+00	3.291468e+00
2.270515157454335e+00	3.291468e+00
2.274421407454335e+00	3.291468e+00
2.278327657454335e+00	3.291468e+00
2.282233907454335e+00	3.291469e+00
2.286140157454335e+00	3.291469e+00
2.290046407454335e+00	3.291470e+00
2.293952657454335e+00	3.291470e+00
2.297858907454335e+00	3.291471e+00
2.301765157454335e+00	3.291470e+00
2.305671407454335e+00	3.291471e+00
2.309577657454335e+00	3.291471e+00
2.313483907454335e+00	3.291472e+00
2.317390157454335e+00	3.291471e+00
2.321296407454335e+00	3.291472e+00
2.325202657454335e+00	3.291472e+00
2.329108907454335e+00	3.291473e+00
2.333015157454335e+00	3.291473e+00
2.336921407454335e+00	3.291474e+00
2.340827657454335e+00	3.291473e+00
2.344733907454335e+00	3.291474e+00
2.348640157454335e+00	3.291474e+00
2.352546407454335e+00	3.291475e+00
2.356452657454335e+00	3.291474e+00
2.360358907454335e+00	3.291475e+00
2.364265157454335e+00	3.291475e+00
2.368171407454335e+00	3.291476e+00
2.372077657454335e+00	3.291476e+00
2.375983907454335e+00	3.291476e+00
2.379890157454335e+00	3.291476e+00
2.383796407454335e+00	3.291477e+00
2.387702657454335e+00	3.291476e+00
2.391608907454335e+00	3.291477e+00
2.395515157454335e+00	3.291477e+00
2.399421407454335e+00	3.291478e+00
2.403327657454335e+00	3.291477e+00
2.407233907454335e+00	3.291478e+00
2.411140157454335e+00	3.291478e+00
2.415046407454335e+00	3.291479e+00
2.418952657454335e+00	3.291478e+00
2.422858907454335e+00	3.291479e+00
2.426765157454335e+00	3.291479e+00
2.430671407454335e+00	3.291479e+00
2.434577657454335e+00	3.291479e+00
2.438483907454335e+00	3.291479e+00
2.442390157454335e+00	3.291479e+00
2.446296407454335e+00	3.291480e+00
2.450202657454335e+00	3.291479e+00
2.454108907454335e+00	3.291480e+00
2.458015157454335e+00	3.291479e+00
2.461921407454335e+00	3.291479e+00
2.465827657454335e+00	3.291479e+00
2.469733907454335e+00	3.291479e+00
2.473640157454335e+00	3.291478e+00
2.477546407454335e+00	3.291478e+00
2.481452657454335e+00	3.291477e+00
2.485358907454335e+00	3.291477e+00
2.489265157454335e+00	3.291476e+00
2.493171407454335e+00	3.291476e+00
2.497077657454335e+00	3.291474e+00
2.500983907454335e+00	3.291474e+00
2.504890157454335e+00	3.291472e+00
2.508796407454335e+00	3.291471e+00
2.512702657454335e+00	3.291469e+00
2.516608907454335e+00	3.291467e+00
2.520515157454335e+00	3.291465e+00
2.524421407454335e+00	3.291463e+00
2.528327657454335e+00	3.291459e+00
2.532233907454335e+00	3.291456e+00
2.536140157454335e+00	3.291452e+00
2.540046407454335e+00	3.291448e+00
2.543952657454335e+00	3.291443e+00
2.547858907454335e+00	3.291437e+00
2.551765157454335e+00	3.291430e+00
2.555671407454335e+00	3.291423e+00
2.559577657454335e+00	3.291414e+00
2.563483907454335e+00	3.291404e+00
2.567390157454335e+00	3.291391e+00
2.571296407454335e+00	3.291377e+00
2.575202657454335e+00	3.291360e+00
2.579108907454335e+00	3.291338e+00
2.583015157454335e+00	3.291315e+00
2.586921407454335e+00	3.291281e+00
2.590827657454335e+00	3.291242e+00
2.594733907454335e+00	3.291184e+00
2.598640157454335e+00	3.291110e+00
2.602546407454335e+00	3.290978e+00
2.606452657454335e+00	3.290750e+00
2.610358907454335e+00	3.289641e+00
2.610999776594960e+00	3.288638e+00
2.611076070540273e+00	3.288227e+00
2.611129476301992e+00	3.287656e+00
2.611159993880117e+00	3.286942e+00
2.611167623274648e+00	3.286616e+00
2.611182882063710e+00	3.285525e+00
2.611186696760976e+00	3.285000e+00
2.611194326155507e+00	3.283099e+00
2.611195631831042e+00	3.282486e+00
2.611198243182111e+00	3.280642e+00
2.611198896019879e+00	3.279911e+00
2.611200201695413e+00	3.277865e+00
2.611200528114297e+00	3.277121e+00
2.611201180952064e+00	3.275220e+00
2.611202161406307e+00	3.269871e+00
2.611202319037309e+00	3.268414e+00
2.611202634299314e+00	3.264577e+00
2.611203024751191e+00	3.256118e+00
2.611203298826364e+00	3.244130e+00
2.611203526972582e+00	3.223263e+00
2.611203717639960e+00	3.185488e+00
2.611203912530789e+00	3.100458e+00
2.611204116331913e+00	2.937638e+00
2.611204409911481e+00	2.615313e+00
2.611204764377347e+00	2.182088e+00
2.611205161244057e+00	1.690234e+00
2.611205937203518e+00	7.301311e-01
2.611206432921867e+00	1.593806e-01
2.611206441208798e+00	1.516655e-01
2.611206457782659e+00	1.367823e-01
2.611206490930381e+00	1.094751e-01
2.611206557225825e+00	6.733409e-02
2.611206664436167e+00	3.413121e-02
2.611206700325562e+00	2.900546e-02
2.611206756655443e+00	2.375890e-02
2.611206819328970e+00	2.015678e-02
2.611206896113628e+00	1.743097e-02
2.611206989274167e+00	1.539423e-02
2.611207105497129e+00	1.381917e-02
2.611207255277073e+00	1.258041e-02
2.611207455508304e+00	1.158115e-02
2.611207714467953e+00	1.081955e-02
2.611208079406566e+00	1.019451e-02
2.611208660988123e+00	9.661858e-03
2.611209687783070e+00	9.213557e-03
2.611211578786864e+00	8.885294e-03
2.611215360794452e+00	8.669751e-03
2.611222924809629e+00	8.569349e-03
2.611238052839981e+00	8.544425e-03
2.611268308900688e+00	8.544304e-03
2.611328821022100e+00	8.545865e-03
2.611449845264925e+00	8.549894e-03
2.611691893750574e+00	8.546491e-03
2.612175990721873e+00	8.549777e-03
2.613144184664470e+00	8.546405e-03
2.615080572549665e+00	8.549408e-03
2.618953348320054e+00	8.545715e-03
2.622859598320054e+00	8.548504e-03
2.626765848320054e+00	8.544833e-03
2.630672098320054e+00	8.547564e-03
2.634578348320054e+00	8.543918e-03
2.638484598320054e+00	8.546639e-03
2.642390848320054e+00	8.543017e-03
2.646297098320054e+00	8.545730e-03
2.650203348320054e+00	8.542133e-03
2.654109598320054e+00	8.544836e-03
2.658015848320054e+00	8.541263e-03
2.661922098320054e+00	8.543958e-03
2.665828348320054e+00	8.540408e-03
2.669734598320054e+00	8.543095e-03
2.673640848320054e+00	8.539568e-03
2.677547098320054e+00	8.542246e-03
2.681453348320054e+00	8.538743e-03
2.685359598320054e+00	8.541412e-03
2.689265848320054e+00	8.537930e-03
2.693172098320054e+00	8.540591e-03
2.697078348320054e+00	8.537133e-03
2.700984598320054e+00	8.539786e-03
2.704890848320054e+00	8.536349e-03
2.708797098320054e+00	8.538993e-03
2.712703348320054e+00	8.535578e-03
2.716609598320054e+00	8.538214e-03
2.720515848320054e+00	8.534821e-03
2.724422098320054e+00	8.537448e-03
2.728328348320054e+00	8.534077e-03
2.732234598320054e+00	8.536696e-03
2.736140848320054e+00	8.533345e-03
2.740047098320054e+00	8.535956e-03
2.743953348320054e+00	8.532626e-03
2.747859598320054e+00	8.535229e-03
2.751765848320054e+00	8.531919e-03
2.755672098320054e+00	8.534513e-03
2.759578348320054e+00	8.531224e-03
2.763484598320054e+00	8.533811e-03
2.767390848320054e+00	8.530541e-03
2.771297098320054e+00	8.533120e-03
